"id_display","category","question","correct_answer","created_at"
"3154","theory","Comment l'aileron, qui est une gouverne située sur l'aile, permet-il de faire virer un avion ?","En augmentant la portance de l'aile extérieure et en diminuant celle de l'aile intérieure","2025-08-17T15:07:34.399+00:00"
"3155","history","Quelle est la date du premier franchissement officiel du mur du son en avion ?","1947","2025-08-17T15:07:34.399+00:00"
"3156","theory","Dans un turboréacteur double flux, quel pourcentage approximatif de la poussée totale est produit par le flux secondaire (bypass) sur un moteur moderne à fort taux de dilution?","70–80 %","2025-08-17T16:06:41.75+00:00"
"3157","history","Quel traité international fixe les règles de l’aviation civile et a conduit à la création de l’OACI (Organisation de l’Aviation Civile Internationale) en 1944 ?","La Convention de Chicago","2025-08-17T16:06:41.75+00:00"
"3158","theory","Lors d’un vol transatlantique, un avion reliant Paris à New York par une route optimisée doit utiliser :","Les routes NAT (North Atlantic Tracks)","2025-08-17T16:06:41.75+00:00"
"3163","theory","Pourquoi utilise-t-on la pression standard 1013 hPa au-dessus d’une certaine altitude ?","Pour que tous les avions aient la même référence et donc une séparation verticale cohérente","2025-08-18T09:03:37.545+00:00"
"3166","geography","Sur un méridien terrestre, un arc de 1 degré correspond à une distance de ?","60 milles marins","2025-08-18T09:49:05.359+00:00"
"3167","geography","Une distance de 57 km mesurée sur une carte de 1/500 000 a pour valeur ?","11,4 cm","2025-08-18T09:49:05.359+00:00"
"3168","aircrafts","Quel constructeur aéronautique a fabriqué l’A320 ?","Airbus","2025-08-18T10:08:49.945+00:00"
"3169","theory","Quel est le rôle principal de l’aileron sur un avion ?","Contrôler le roulis","2025-08-18T10:08:49.945+00:00"
"3170","history","Quand a eu lieux est le premier vol de l’A380 ?","2005","2025-08-18T10:08:49.945+00:00"
"3171","aircrafts","Quelle est l'envergure de l'A330?","60.3m","2025-08-18T12:41:41.157+00:00"
"3172","airline","Quelle est la dernière compagnie aérienne à avoir rejoint SkyTeam?","SAS","2025-08-18T12:41:41.157+00:00"
"3174","fleet","Quand est rentré en service le 737 chez AF ?","1982","2025-08-18T12:53:05.106+00:00"
"3175","aircrafts","Conso carburant A350/ h?","5,8T/h","2025-08-18T12:53:05.106+00:00"
"3176","geography","Quelle est la capitale du Togo?","Lomé","2025-08-18T12:53:05.106+00:00"
"3177","history","1er vol commercial du concorde?","1976","2025-08-18T13:38:27.178+00:00"
"3178","geography","Quelle est la capitale du Tchad?","N'Djamena","2025-08-18T13:38:27.178+00:00"
"3179","history","1ere femme française pilote brevetée?","Elisa Deroche","2025-08-18T13:38:27.178+00:00"
"3180","military","Quelle altitude maximale opérationnelle pouvait atteindre le SR-71 Blackbird lors de ses missions de reconnaissance ?","24 000 m","2025-08-18T15:26:11.458+00:00"
"3181","aircrafts","Quel système d’architecture avionique distingue particulièrement l’Airbus A380 par rapport aux générations précédentes ?","Le premier emploi massif de fibre optique pour la transmission des données","2025-08-18T15:26:11.458+00:00"
"3182","history","Quel était le nom du programme spatial français qui a développé la fusée Ariane ?","L3S","2025-08-18T15:26:11.458+00:00"
"3183","history","AF à été créée par la fusion de combien de compagnies ?","5 compagnies","2025-08-18T15:35:10.933+00:00"
"3184","history","Quelle est la durée de vol Paris - New York en Concorde ?","3h30","2025-08-18T15:35:10.933+00:00"
"3185","aircrafts","Quelle est l’autonomie approximative d’un Airbus A350-900 ?","15 000 km","2025-08-18T15:35:10.933+00:00"
"3186","theory","Au décollage, lorsqu'on augmente le braquage des volets, la distance de décollage :","Diminue","2025-08-18T18:46:11.976+00:00"
"3187","airports","Quel est l'aéroport européen le plus important en termes de trafic ?","Londres Heathrow","2025-08-18T18:46:11.976+00:00"
"3188","theory","Vous volez au cap Ouest avec un vent du Nord :","La valeur du cap est supérieure à celle de la route","2025-08-18T18:46:11.976+00:00"
"3189","theory","Quelle agence européenne est responsable de la sécurité aérienne et de la certification des avions en Europe ?","EASA","2025-08-18T20:03:30.374+00:00"
"3190","history","Quel avion a été exploité par Air France jusqu’en 2003 ?","Concorde","2025-08-18T20:03:30.374+00:00"
"3193","theory","Pourquoi utilise-t-on une voilure en flèche sur les avions rapides ?","Pour retarder les effets de compressibilité et augmenter le Mach critique","2025-08-18T20:19:14.307+00:00"
"3194","theory","Sur piste équilibrée (“balanced field”), V1 est :","La plus grande vitesse à laquelle l’arrêt peut être initié tout en s’immobilisant sur la distance accélération–arrêt, égale à la distance accélération–poursuite","2025-08-18T20:19:14.307+00:00"
"3195","airline","Quel est le nom du CEO d'AirFrance ?","Anne Rigail","2025-08-18T20:31:02.157+00:00"
"3196","airline","Quel est le surnom donné au logo historique d'AirFrance ?","La crevette","2025-08-18T20:31:02.157+00:00"
"3197","airline","Quelle est la date de création de Transavia France ?","14 Novembre 2006","2025-08-18T20:31:02.157+00:00"
"3198","history","En quelle année à été crée Air France ?","1933","2025-08-18T22:05:27.632+00:00"
"3199","history","En quelle année le légendaire Concorde à été retiré ?","2003","2025-08-18T22:05:27.632+00:00"
"3200","history","Qui a été le premier homme à avoir traversé la Manche ?","Louis Blériot","2025-08-18T22:05:27.632+00:00"
"3206","fleet","Quel est le type d’avion utilisé par Air France pour ses vols long-courriers les plus récents ?","Airbus A350","2025-08-19T09:49:20.135+00:00"
"3207","theory","Dans l’atmosphère standard (ISA), quelle est la température à l’altitude de 5000 ft ?","5°C","2025-08-19T12:54:54.798+00:00"
"3208","theory","Quel code transpondeur est attribué à une panne radio (perte de communications) ?","7600","2025-08-19T12:54:54.799+00:00"
"3209","history","Nungesser et Coli sont célèbres pour avoir tenté en 1927 de :","Relier Paris à New York sans escale","2025-08-19T12:54:54.799+00:00"
"3162","theory","Pourquoi la portance diminue-t-elle avec l’altitude ?","Parce que la densité de l’air diminue en altitude","2025-08-19T13:01:25.892+00:00"
"3143","aircrafts","Quelle est la vitesse de croisière moyenne d’un avion de ligne long-courrier ?","850 km/h","2025-08-19T13:01:25.892+00:00"
"3213","theory","Lors d’un virage en palier à 60°, le facteur de charge est :","2,00","2025-08-19T15:08:56.217+00:00"
"3214","theory","Quelle est la conséquence principale d’un vol en facteur de charge élevé sur la vitesse de décrochage ?","La vitesse de décrochage augmente proportionnellement au carré du facteur de charge","2025-08-19T15:08:56.217+00:00"
"3215","military","Quel avion détient encore à ce jour le record de vitesse pour un avion piloté en vol horizontal stabilisé ?","SR-71 Blackbird","2025-08-19T15:08:56.217+00:00"
"3216","airports","Quel est l'aéroport le plus fréquenté au monde en nombre de passagers (2023) ?","Atlanta Hartsfield-Jackson","2025-08-19T16:37:26.551+00:00"
"3217","geography","Quelle est la capitale de la Norvège ?","Oslo","2025-08-19T16:37:26.551+00:00"
"3218","aircrafts","Quel avion de ligne détient le record de longévité en production ?","Boeing 737","2025-08-19T16:37:26.551+00:00"
"3219","theory","Quel est le nom de la licence de pilote de planeur ?","SPL","2025-08-19T17:26:41.832+00:00"
"3220","airline","Quand a ouvert le centre de formation des pilotes d’Air France, regroupant notamment les simulateurs de vol de la compagnie ?","1972","2025-08-19T17:26:41.832+00:00"
"3221","fleet","Quel appareil n’a jamais fait partie de la flotte HOP! ?","DASH-8","2025-08-19T17:26:41.832+00:00"
"3222","history","Sur quel avion Mermoz a-t-il disparu en 1936 ?","Latécoère 300","2025-08-20T06:56:49.791+00:00"
"3223","theory","Sous l’effet de la force de Coriolis, dans quel sens l’air en mouvement est-il dévié dans l’hémisphère Nord ?","Vers la droite","2025-08-20T06:56:49.791+00:00"
"3224","theory","Si un avion décolle piste 05 avec un vent d’Ouest, le vent est :","Arrière","2025-08-20T06:56:49.791+00:00"
"3225","history","Qui est la première femme à avoir traversé l'Atlantique en solitaire ?","Amelia Earhart","2025-08-20T10:13:57.861+00:00"
"3226","fleet","Quel moteur équipe les 787-9 ?","GEnx 1B70","2025-08-20T10:15:30.14081+00:00"
"3228","theory","Un horizon artificiel donne des informations de :","tangage et roulis","2025-08-20T13:40:04.225+00:00"
"3229","fleet","Lequel de ces avions n’a jamais fait partie de la flotte d’Air France?","Le McDonnell Douglas MD-80","2025-08-20T13:40:04.225+00:00"
"3230","airports","L'extrémité Ouest d'une piste orientée Est-Ouest porte le numéro:","09","2025-08-20T13:40:04.225+00:00"
"3231","fleet","Quel appareil de la flotte Air France a été surnommé « Super Constellation » ?","Lockheed L-1049","2025-08-20T14:26:25.671+00:00"
"3232","theory","Quel est le rôle principal d’un FDR (Flight Data Recorder) dans un avion ?","Enregistrer les paramètres de vol pour analyse après incident","2025-08-20T14:26:25.671+00:00"
"3233","theory","En aviation, que signifie l’abréviation « VMC » ?","Vol en conditions météorologiques visuelles","2025-08-20T14:26:25.671+00:00"
"3234","theory","Quelle est la durée approximative du vol sans escale le plus long du monde en 2024 (Singapour – New York) ?","19 h","2025-08-20T14:37:06.333+00:00"
"3235","theory","Quel est le principal avantage d’une aile en flèche (swept wing) ?","Réduction de la traînée à haute vitesse","2025-08-20T14:37:06.333+00:00"
"3236","theory","Quelle est la distance minimale séparant deux avions en croisière selon les normes RVSM ?","1 000 ft","2025-08-20T14:37:06.333+00:00"
"3240","geography","Quel océan borde la côte ouest de l’Afrique ?","Océan Atlantique","2025-08-20T15:36:02.653+00:00"
"3243","aircrafts","Quelle est l’envergure du Boeing 777-300ER","64,80m","2025-08-20T17:33:20.798+00:00"
"3244","geography","Laquelle de ces villes est située à la latitude la plus élevé ?","Paris","2025-08-20T17:33:20.798+00:00"
"3245","theory","Quel est le code transpondeur correspondant à une intervention illicite ?","7500","2025-08-20T17:33:20.798+00:00"
"3246","theory","Qu’appelle-t-on la déclinaison magnétique ?","L’angle entre le nord vrai et le nord magnétique","2025-08-21T07:09:37.207+00:00"
"3247","history","Qui est l’inventeur du mot ‘avion’ ?","Clément Ader","2025-08-21T07:09:37.207+00:00"
"3248","theory","La gouverne permettant de contrôler le tangage est appelée :","La gouverne de profondeur","2025-08-21T07:09:37.207+00:00"
"3249","fleet","Quand air France a t elle retirée ses 9 a380 ?","2020","2025-08-21T08:14:46.417+00:00"
"3251","theory","Lorsque j'incline l'avion vers la gauche sans utiliser de palonnier, quel est l'effet du lacet inverse ?","il entraîne un mouvement de lacet vers la droite","2025-08-21T08:14:46.417+00:00"
"3252","theory","Le décrochage d'une aile est le résultat d'une perte de:","portance","2025-08-21T08:46:39.071+00:00"
"3253","theory","En aviation légère, la couche d'atmosphère dans laquelle les avions évoluent est:","la troposphère","2025-08-21T08:46:39.071+00:00"
"3254","theory","En vol, sans vent, moteur coupé, la distance maximale parcourue est obtenue en affichant :","la vitesse de finesse max","2025-08-21T08:46:39.071+00:00"
"3255","theory","Quel est l’altitude standard de transition en France métropolitaine ?","5000 ft","2025-08-21T09:05:31.398+00:00"
"431","theory","Quel est le rôle principal du stabilisateur horizontal sur un avion ?","Assurer l’équilibre en tangage","2025-08-21T09:05:31.398+00:00"
"3257","theory","Quelle est la fréquence d’urgence internationale en aviation ?","121,5 MHz","2025-08-21T09:05:31.398+00:00"
"3258","theory","Quel oiseau a inspiré les winglets (extrémités recourbées des ailes) utilisées sur de nombreux avions modernes ?","L’albatros","2025-08-22T07:38:51.089+00:00"
"3259","history","Quel est le surnom donné au Concorde par ses pilotes et ingénieurs ?","Le Grand Oiseau blanc","2025-08-22T07:38:51.089+00:00"
"3260","airports","Quel aéroport possède la piste la plus courte au monde utilisée pour des vols commerciaux réguliers ?","Saba (Caraïbes)","2025-08-22T07:38:51.089+00:00"
"3261","theory","De quelle classe est l'espace aérien au-dessus de Paris ?","Classe A","2025-08-22T12:48:38.501+00:00"
"3262","theory","Qui a la priorité en l'air parmi les aéronefs suivants ?","Un ASK21","2025-08-22T12:48:38.501+00:00"
"3263","network","Lequel des aéroports suivants n'est pas desservi en vol direct par Air France ?","AMM","2025-08-22T12:48:38.501+00:00"
"3264","aircrafts","Quelle est la principale différence de conception entre l’Airbus A350 et le Boeing 787 en matière de matériaux composites?","Le 787 utilise une cellule en composites en baril, l’A350 en panneaux composites","2025-08-22T13:11:45.94+00:00"
"3265","history","Quel avion a marqué l’entrée d’Air France dans l’ère du long-courrier moderne et du jet dans les années 1960?","Boeing 707","2025-08-22T13:11:45.94+00:00"
"3266","theory","À une vitesse de Mach 0,82 à FL350 (≈ 35 000 ft), quelle est environ la vitesse vraie (TAS) d’un avion de ligne long-courrier?","490 kt","2025-08-22T13:11:45.94+00:00"
"3267","theory","A quoi correspond la vitesse propre (Vp) ou Vitesse vraie (Vv) d'un avion ?","La vitesse réelle de l’avion par rapport à l’air, corrigée de la masse volumique","2025-08-23T00:53:03.198+00:00"
"3268","history","Qui fut la première femme à traverser l’Atlantique en avion en 1928 ?","Amelia Earhart","2025-08-23T00:53:03.198+00:00"
"3269","fleet","En quelle année l’A350 a-t-il été mis en service à Air France ?","2019","2025-08-23T00:53:03.198+00:00"
"2759","airports","Quel est le hub principal d’Air France ?","Paris-Charles de Gaulle","2025-08-23T11:55:11.088+00:00"
"3276","airline","Combien de bases aériennes Françaises détient Transavia?","6","2025-08-23T20:38:58.299+00:00"
"3277","theory","Un pilote est soumis à un test sur simulateur tout les combien de temps?","tout les 6 mois","2025-08-23T20:38:58.299+00:00"
"2339","airports","Quel est le code OACI (ICAO) de l’aéroport de Paris Charles-de-Gaulle ?","LFPG","2025-08-24T10:10:04.284+00:00"
"2328","airline","Combien de passager Transavia transporte-t-elle par an en moyenne ?","15 millions","2025-08-24T10:10:04.284+00:00"
"3282","history","Dans quel cours d'eau le premier hydravion de l'histoire a-t-il réalisé son 1er vol ?","Étang de Berre","2025-08-24T11:48:03.134+00:00"
